area_sqft,bhk,bathrooms,age,parking,lift,location_rating,floor,furnished,latitude,longitude,price_lakhs
2266,2,2,31,0,1,4,10,2,28.72182837966502,77.24143306795854,381.83
559,2,1,28,1,1,1,12,0,28.754725867955674,77.38359308737051,211.03
1220,1,1,2,1,0,4,16,0,20.93848398158578,73.09562895602303,133.52
1246,1,1,12,1,1,1,17,0,26.720310937035453,75.64448235107277,113.24
1041,4,1,34,0,1,4,16,1,13.0909190584059,77.42294991883203,347.66
3891,2,2,8,1,0,4,15,1,19.297962699738616,72.79992790679192,671.47
1852,3,2,9,1,1,3,1,1,13.280191743670974,80.44008173602955,284.08
2730,4,2,29,1,0,3,4,1,17.682382700156886,78.19329618468396,326.87
2380,2,2,5,0,1,5,11,2,21.03820085153085,72.61030779465233,226.66
471,1,1,28,1,0,5,0,2,12.90113272306541,80.23469033133837,142.54
3567,2,1,11,1,1,2,15,2,12.7707770569552,77.54307496372083,426.89
728,4,4,12,1,0,3,9,1,21.094284865320205,72.90619797582254,177.85
1662,3,1,20,1,0,5,18,2,18.93837199681616,72.69349772142765,528.34
856,3,3,22,1,0,5,6,0,18.80243951694223,72.68816611020011,432.77
2460,3,1,25,1,1,1,17,0,22.79916664825298,72.34597026757937,206.42
2518,3,1,10,0,0,4,17,1,26.713923556642683,75.52024953306535,226.77
1478,3,1,3,0,0,1,1,0,23.30368164258909,72.60191850701864,161.0
1441,3,2,33,1,0,4,14,1,28.7806472489384,77.19047476444733,369.01
334,2,2,21,1,0,1,0,1,19.362932401115934,72.68553514082734,229.17
2183,3,1,16,1,0,1,4,1,22.35599242603306,88.31249114081105,218.93
1666,3,2,19,1,1,5,13,0,18.658104071986404,73.89907358956158,296.71
2412,2,2,12,1,1,5,10,1,26.75828116262611,75.88054198785905,205.34
1218,2,2,11,1,0,2,6,2,22.61033575263324,88.21969745950652,161.17
3461,3,1,22,1,0,5,16,1,12.892650699592462,80.16142704459934,411.36
2481,4,4,29,0,1,3,2,0,26.63055852883614,75.91564846088231,222.1
3049,3,1,1,1,1,3,18,1,18.953448537557012,72.73044622092898,636.03
780,2,2,17,1,1,5,5,1,20.918944955366822,72.5836729422349,145.46
573,2,1,26,1,0,1,12,2,28.96365176343619,76.81408270936957,197.1
2212,4,4,15,1,1,5,12,0,19.217550772131194,72.70203974417099,650.57
1289,2,2,22,0,1,5,9,2,26.636173367440723,75.79432882460624,156.17
871,2,2,14,1,0,3,4,2,18.634993391119924,74.13538338516007,192.42
3012,3,3,7,0,1,2,2,1,13.059131145506798,77.7411288456145,417.21
2049,2,2,19,1,1,1,11,2,19.28367452631814,72.68668803312353,425.79
2652,1,1,27,0,1,3,9,1,19.331723121130608,73.09978914834811,459.66
2893,2,2,11,0,1,1,16,1,21.008767956989576,72.67714267551878,201.96
1512,2,2,14,1,0,3,7,2,18.393664536980925,74.025929272794,238.46
3252,5,5,27,1,0,3,2,0,22.304180874912497,88.49347899436715,329.79
3924,4,2,2,0,1,1,16,1,22.769225390290803,88.56073762940983,325.85
2010,2,2,4,0,0,4,17,1,28.935828217176084,76.83031802101843,372.83
2594,2,2,22,0,1,5,19,1,28.989467291129362,77.02348171628553,433.29
3720,3,2,28,1,1,5,5,0,26.850053033873316,75.77140375956907,274.31
2944,2,2,19,1,1,3,16,0,28.431637838209188,77.36049444499407,426.4
1805,3,1,10,1,1,3,8,1,22.559222914779312,88.58024568554596,219.38
3179,2,2,6,0,0,2,6,2,18.47832149254782,73.62748440319763,320.35
2472,2,2,3,1,0,4,5,0,28.543581983032066,77.2521564764524,410.24
1341,3,1,18,1,1,3,1,1,23.316304324782198,72.56193924552527,174.67
1619,2,2,34,1,0,2,10,0,21.190796553845317,73.04625685790323,149.12
3038,1,1,11,0,1,1,16,0,22.763911971859276,72.3842745622463,187.06
1250,2,2,5,1,1,5,18,1,26.676080422401416,76.05904172762926,166.98
1617,2,1,20,1,0,3,11,0,17.541531586602908,78.21264376363716,204.71
3848,2,1,34,0,1,4,7,0,12.85233502600838,80.47185255379138,358.49
3762,2,2,20,1,1,3,1,0,22.458185089262727,88.36500707836369,266.79
1473,3,3,34,0,1,3,17,0,18.33157690453445,74.12649119594985,259.84
3468,1,1,8,1,0,2,0,1,21.24214481256135,72.81764527583972,199.2
3918,3,3,6,0,1,3,17,2,21.36219445288832,72.86811827388571,293.62
2930,4,4,14,1,0,2,18,0,21.049938555796725,72.91667704230379,261.08
1019,3,3,8,1,0,3,17,1,22.949934709146007,72.58237608929136,170.85
3883,3,1,24,0,1,3,5,0,18.5472942042969,73.68023425002981,403.68
3004,2,1,33,1,0,1,3,2,17.182016731964392,78.76649939183099,263.87
994,2,2,18,0,0,5,12,1,13.006249352977738,80.42589419505703,210.84
3709,3,3,26,1,1,4,4,2,28.456265573676863,77.09443066500323,542.98
2685,4,3,33,1,1,4,0,1,17.272315130271835,78.62206669595999,339.43
866,4,4,28,1,1,5,0,0,17.326125762742045,78.59125373787045,256.88
2235,3,3,21,1,0,1,12,1,18.283675351294598,73.8748140990516,292.13
2806,3,3,5,0,1,1,12,1,21.278403423935444,72.93103891791456,211.48
1901,1,1,20,1,0,4,1,0,23.1598698624017,72.63215084605976,156.78
3693,4,3,1,1,1,5,3,0,22.91970570273149,72.76144722837567,315.07
779,4,4,8,1,0,3,4,0,22.53020791942332,88.16229986479819,201.91
2016,3,3,32,0,0,5,7,1,22.607846796800203,88.57776094839839,228.33
1337,3,2,1,0,1,1,2,1,22.591482544730336,88.40164995266785,188.68
3285,2,2,14,1,1,5,18,2,28.861327234988508,77.15703018133544,501.28
3242,2,2,27,0,0,4,9,2,26.766487385686233,75.95165169676379,219.85
759,3,3,14,1,0,4,6,0,21.304817752557096,73.03284935794791,155.1
3746,1,1,18,1,0,3,9,1,21.072360137632536,72.63875986886406,227.5
1705,3,1,17,0,0,4,15,0,26.76521201013734,75.98378587810136,188.66
1142,3,1,12,0,0,1,1,0,26.865027570515547,75.51095351953826,138.95
734,3,2,17,1,0,5,11,0,19.018544985264224,73.17295911785784,426.65
1242,2,1,31,1,1,3,15,1,17.639785074677185,78.22073457691057,198.93
1853,4,4,9,1,0,5,2,2,23.058530879061074,72.58084531625407,249.64
3319,1,1,28,1,1,4,8,1,18.74790264876488,73.94520977201441,319.19
3192,2,2,20,0,1,4,2,1,20.98042686323013,72.98487065279335,220.99
3304,1,1,14,1,0,3,6,0,20.948211878025962,72.65312092433214,200.74
915,3,1,10,0,0,1,8,1,28.951937811767564,77.03478365263874,281.4
2168,2,1,21,0,1,5,0,0,13.048480739259643,77.84819890252979,346.75
3957,1,1,20,0,0,3,9,1,19.36576812773282,72.96266644808796,605.29
3892,4,2,1,1,0,1,12,0,18.951016070432953,73.13158574023153,738.56
3440,2,1,3,1,0,3,2,1,28.808422720454974,76.81199628274653,478.34
732,2,2,12,0,1,3,10,1,28.94995809489583,77.23235712551946,244.94
3738,3,3,31,1,0,4,2,1,26.661933839724842,76.00477577398782,258.56
1792,2,2,4,0,0,4,14,2,22.45882916393555,88.30401813565587,202.46
3357,4,3,5,1,0,4,3,2,17.668956529818296,78.30784378552801,387.98
1077,3,1,22,0,1,2,5,1,22.695369182870575,88.37593059034658,167.86
2951,5,5,14,1,0,1,4,0,17.19827641666407,78.4356450386311,352.04
3855,3,1,21,1,1,3,16,2,18.926524083029665,72.88279387048225,730.54
1196,3,3,14,1,0,4,19,1,27.14626456880065,75.64463256613679,168.59
1928,4,1,34,1,1,3,8,1,27.050001032648517,75.70165285797623,212.11
2303,2,1,1,1,1,3,12,1,22.74850940719031,88.43812967501886,218.76
1002,3,3,15,1,0,2,3,2,18.34788527158836,74.0763064126708,236.38
3110,2,2,31,1,1,4,3,1,18.356356632135796,73.88227224223505,338.93
1022,3,1,5,1,0,1,0,1,26.871084257064666,75.95606789555724,152.42
2023,3,2,8,1,1,1,16,2,22.864597963545542,72.35812685356626,206.89
1469,4,3,7,1,0,5,17,2,18.569863454367937,73.9868085068762,338.27
1231,1,1,26,1,0,3,2,1,22.580373268014423,88.4770738706092,125.95
2582,2,2,12,0,0,4,14,1,12.884083915236431,77.48337992922029,381.61
2480,3,2,23,1,1,4,16,0,21.27876926631946,72.96059081612503,226.4
1009,3,1,1,1,0,2,4,1,22.402552763958987,88.14326688699639,175.21
3934,1,1,6,1,1,2,3,0,21.299218469137337,72.69368535202835,226.06
1016,2,2,31,1,1,4,4,0,26.802142482632373,75.6470767296603,137.21
3667,1,1,21,0,1,4,7,0,26.993379199184023,76.08276607946975,208.66
2881,2,2,32,0,1,5,19,2,20.901544638686605,72.59364922169887,236.18
1269,2,2,19,1,0,5,10,2,22.82749401543724,72.60012870427246,172.54
1389,4,4,1,0,1,1,12,2,22.69657235144432,88.12672829655307,226.68
1489,4,4,10,1,0,5,16,1,18.495018087655783,73.87322439193042,338.32
2128,2,2,25,0,1,4,17,0,12.8449299893274,80.3210211012312,267.24
2861,3,1,19,0,1,5,6,2,13.04763282538848,77.33916722999099,446.32
3558,2,2,7,1,1,2,15,0,13.22455224382437,80.13505932893547,334.83
2526,2,2,32,1,1,3,0,2,20.91497602608201,72.66480589412025,188.24
2950,1,1,17,1,1,3,6,2,13.123076752420353,77.64701941353059,335.33
509,1,1,25,0,1,4,5,2,19.160651662149295,72.76399174999278,243.22
3355,2,2,30,1,1,5,5,1,18.254256602744764,73.76183103951179,365.38
1744,2,2,4,1,1,3,1,1,17.577755652223708,78.33379303276283,226.87
3123,2,2,14,0,1,5,19,1,23.08645223831256,72.65112809554813,251.6
3642,3,2,6,1,1,5,4,0,26.96467906962301,75.99120890655311,278.34
3876,2,2,8,0,0,3,16,1,17.433453599433395,78.63201047739508,333.28
2901,2,1,8,1,0,1,0,0,13.090701217461085,80.17598058151744,286.37
3697,3,2,17,1,0,5,19,2,21.04168102547499,72.91526836439596,287.55
3110,5,4,5,0,1,3,11,0,17.375144751422322,78.19578827636349,381.09
2590,2,2,1,1,1,3,3,1,17.32828300579825,78.7774536783799,260.97
1805,2,2,12,1,1,4,6,2,12.790000339434183,77.86237999965203,326.76
575,3,3,3,1,0,3,15,2,28.605409440385706,77.14674931853114,285.94
2942,3,3,13,1,1,5,3,0,21.42423883752607,73.02388275166572,259.51
2413,3,3,6,0,1,4,18,2,18.814974605776737,73.65416972248296,340.02
475,3,3,2,1,1,3,19,0,28.5381675718756,77.31625816376595,284.76
569,2,2,30,1,1,2,10,0,22.79684618979394,88.50545886485628,126.76
399,4,1,6,1,1,2,14,1,17.4610520091254,78.27465793932478,206.95
2973,3,3,17,1,0,1,5,0,19.024223619146017,72.98433240231327,584.61
819,3,3,30,0,1,1,9,0,28.583653874881865,76.86209299850407,276.11
2600,1,1,33,1,1,1,18,0,27.203706078370217,75.97950940555788,151.53
1965,1,1,4,1,1,2,12,2,26.879531971915885,75.9121501274607,147.16
3533,3,3,29,1,0,3,5,2,26.969248880972064,76.01895726490145,255.89
1807,3,3,1,1,0,4,13,1,17.251286611124016,78.45680618631023,262.98
1933,2,1,15,1,1,3,14,0,23.13687474838772,72.8392969163357,181.59
2374,3,3,6,1,1,3,4,2,21.0098113786381,73.01888520268903,218.88
2453,3,1,9,1,1,4,0,1,12.814744459962398,80.39068653198,330.58
1097,4,4,2,1,1,2,16,2,13.325671686937497,79.97044862502231,289.37
2108,3,1,29,1,1,2,6,2,21.25225153331283,73.0702006209316,205.01
1427,1,1,14,1,1,3,8,0,22.515799338578258,88.61895122993103,138.31
2478,1,1,29,1,1,3,2,1,18.403865401930144,74.13332774606957,263.72
2998,2,1,34,1,1,2,11,0,18.97454885946812,72.7259724877785,544.76
2843,2,2,19,1,1,3,1,0,19.374786473334957,73.091883355016,550.66
1864,2,2,10,0,0,2,17,1,23.184838850978128,72.75856111560357,178.44
3362,3,3,7,1,1,2,19,0,18.708226162454384,73.68626193768193,378.16
2562,4,1,14,1,0,1,1,1,18.565475482673385,73.94309004998054,348.55
3373,3,1,30,1,1,4,5,1,18.851349261626098,73.03632602181352,674.74
753,2,2,2,1,1,3,11,1,20.920274583528958,72.91683659612401,138.89
1528,1,1,32,1,1,5,7,2,22.351482393805156,88.39114930827587,172.95
3231,2,1,10,0,0,4,8,0,12.681552160357679,77.66370977912756,408.31
513,2,2,11,1,0,4,4,0,13.039525113215827,80.06651617609106,177.32
1864,3,2,20,1,1,1,10,2,12.993413382273618,77.53051429675993,330.49
2793,4,2,26,1,1,1,18,0,13.148373050829354,77.58588965943945,447.62
1220,2,2,11,1,0,2,16,0,28.597887130367653,77.12846517436368,254.8
2368,5,4,18,0,1,3,19,2,17.130973441195323,78.58541981986679,359.79
558,3,3,2,1,1,5,1,1,18.497566181954188,74.04698030566362,233.87
3914,2,2,6,0,0,4,15,0,21.21996571828346,72.97185557330963,265.06
637,2,1,9,1,1,4,9,1,28.525248561651914,76.86804425610863,272.74
3867,3,2,12,0,1,3,4,0,17.613092839746155,78.3039980425126,351.77
383,2,2,12,1,1,4,1,0,13.197559813311722,77.76389601741674,209.9
2037,3,3,24,1,1,5,6,0,18.332408074796074,73.57548246301505,312.18
3542,5,5,14,0,0,2,12,2,12.820004750172576,80.24003850224945,446.46
1981,1,1,18,1,1,3,11,0,12.901614181868693,80.1612903937238,206.45
3272,2,2,5,1,0,1,13,1,22.32589327765536,88.21709802263511,241.51
974,3,2,7,1,0,4,7,1,20.943991094645177,72.77158219601301,177.22
2608,2,2,5,1,1,2,4,2,28.828336997001255,76.91622907177822,384.02
3101,5,2,17,1,1,4,4,1,12.887699091838773,80.19722201334869,434.54
1918,3,3,32,1,1,2,9,2,28.70417431120691,77.05109340563439,377.12
2207,1,1,16,1,0,3,7,0,26.84517856736426,75.5093330227416,149.11
1958,4,1,25,1,1,5,8,1,13.324816724095687,80.00051205418148,342.31
1012,3,1,2,1,1,5,0,2,12.788965661382095,77.79012070830402,331.69
3851,3,3,2,1,0,1,7,2,19.04732906006103,72.66267138200072,687.7
1633,4,1,32,1,0,2,13,0,13.204919870865293,79.98302005716532,287.44
860,2,2,8,0,0,4,16,2,19.066309982019934,73.01405349237966,348.6
1528,3,1,30,0,1,1,12,1,17.300654296098493,78.23588433862776,207.31
1268,5,3,24,1,0,1,10,1,21.03035521108824,72.78390670950618,215.35
3150,3,3,12,1,0,5,10,1,22.883950215353387,72.8716017679901,274.76
695,1,1,9,1,1,5,12,1,22.310939567723047,88.3424353466005,132.61
583,4,1,15,1,1,3,12,2,13.020872368757175,77.86266174921928,298.58
662,2,1,7,1,1,3,12,0,21.369914995871273,72.78707422331635,134.42
2329,2,2,8,1,1,2,16,1,17.56277140976568,78.53684061065329,251.77
1531,4,4,6,1,0,4,11,0,17.160369367893743,78.37360420220253,283.06
701,3,2,1,0,1,5,17,1,22.74264339936504,88.35873777135076,192.87
1409,3,2,23,0,1,4,4,1,28.976653668192643,77.32650135288924,374.13
3750,3,2,1,1,1,3,11,2,23.321109570568865,72.53020590421345,301.62
3929,3,2,10,1,0,4,1,2,22.68666352203231,88.59291583175417,318.77
2392,3,3,12,0,1,3,8,2,13.226795165749348,77.60427913520638,400.06
1171,3,1,16,1,0,3,14,0,23.017798259147277,72.84230213695348,169.7
2743,1,1,34,1,1,4,6,0,17.553282683028094,78.30770513937333,225.6
1266,3,3,26,0,1,4,12,2,17.49490533794389,78.2183997143804,239.92
3336,2,1,4,1,1,3,1,0,22.3990788899289,88.5385238605728,255.18
3960,4,4,16,0,0,5,1,0,22.341303519693877,88.25866363398328,343.18
2110,3,2,7,1,1,1,0,1,22.358661890493046,88.32823972787085,218.58
2796,3,3,34,0,1,3,16,0,17.53795952387103,78.76010509628688,292.96
813,3,1,31,1,1,5,4,1,27.060507782349486,75.81685873075962,154.7
2617,2,1,14,1,1,4,7,1,17.61402538178315,78.75214335235624,271.99
1985,2,2,22,0,0,3,13,1,12.902411444378975,77.8066397079954,315.24
1883,4,4,7,1,1,1,19,0,19.08808090867081,72.86183267627692,549.53
515,3,3,12,0,1,5,5,1,28.722254532196345,77.1996714396462,305.39
3496,2,2,11,0,1,3,9,2,27.19561324595665,75.65850486919805,233.26
850,2,2,2,1,1,1,8,1,13.078608924670618,77.43004053613902,207.95
3694,1,1,20,0,1,1,17,1,18.338801818184532,73.81881307781019,297.74
3341,3,3,5,0,0,2,0,2,28.636835084556576,77.27957905376037,474.69
387,1,1,13,1,1,1,13,2,12.807986413403988,80.46838145881165,127.46
2785,3,3,34,0,1,3,4,1,22.963529281076745,72.4504359992372,242.55
2335,3,2,21,1,0,2,18,1,19.14202600727465,72.80649067634955,552.72
2932,2,2,31,1,1,2,11,0,17.09254668749172,78.2793779431999,262.27
2811,2,1,16,1,0,2,7,0,22.848926233728665,88.54735698959576,210.58
2549,2,1,31,1,0,5,1,0,27.070550958841636,75.96098470001007,194.22
3364,4,2,34,1,1,3,4,0,19.11072751014673,72.75958455509252,733.09
1485,5,4,2,0,0,2,8,1,22.60787743330786,88.37506924870144,247.73
2170,2,1,7,1,0,4,15,2,12.877150363222336,79.97901352518834,291.15
2301,2,1,34,1,0,4,9,2,22.83672881647241,88.58012819867095,207.2
2701,2,2,15,1,0,1,15,0,17.173835855693298,78.24621113665594,259.28
2664,2,2,18,1,1,5,12,1,19.240397052376405,72.60824344373276,581.23
3391,4,2,34,0,1,1,2,2,17.374335138202397,78.49919417571482,346.84
1867,2,1,27,1,0,5,11,2,13.214468196287703,77.38791752804944,331.31
3750,3,3,15,1,1,2,9,2,18.528671460640922,73.75459516856203,399.28
3055,2,2,18,1,1,5,10,2,18.815244858754813,73.93348810038219,363.75
3013,2,1,16,1,0,4,14,1,22.379790730773205,88.40984326120744,251.79
2763,2,2,33,0,1,2,4,2,12.90653238645996,80.16301182122078,287.91
681,4,3,21,0,0,3,1,1,19.08240979066831,72.86322893510761,446.05
3681,2,2,17,1,0,3,7,0,17.471021835041856,78.34450617428989,317.33
1788,2,2,26,1,1,5,10,2,18.60907294850886,73.783759613869,284.58
1169,2,2,14,1,1,3,12,1,22.952342392008696,72.44107498850556,161.63
3985,3,3,7,0,0,1,12,0,21.211600779144337,72.76063751479066,261.81
441,3,3,20,1,1,5,14,0,27.063636282695583,75.77126397550866,155.21
1326,3,3,19,1,1,1,10,1,22.914426357923684,72.85338071724938,179.11
3177,2,2,24,0,0,4,18,0,17.406964505558268,78.74789322426628,292.38
2189,3,1,10,1,0,5,19,2,26.82125674843765,75.90332592119297,223.71
348,4,1,8,1,0,5,6,1,21.10230996449356,72.73866510009864,167.7
3234,2,1,32,0,0,2,1,2,12.795634670133792,79.99185526598103,305.88
3773,5,1,22,1,1,3,11,2,28.634088673545026,76.89333692835012,652.16
3893,2,2,24,1,0,4,15,1,27.01017483246038,75.95738311030335,260.67
2025,1,1,3,0,0,1,7,2,12.853607526227252,77.57464920522479,240.27
929,3,3,2,1,1,2,15,0,26.782247305976274,75.74894903304511,149.42
371,3,3,25,0,0,4,3,2,18.908870534823947,73.06036497328859,392.85
2731,4,1,9,1,0,4,14,1,28.582607255137425,76.82176872094732,536.49
1338,1,1,26,1,1,1,11,1,18.41206608460354,74.0590117424294,184.5
1042,4,4,21,1,1,4,14,0,18.236914804268334,73.70284704778216,291.62
2978,2,2,20,0,1,4,3,1,12.789479035433708,80.39060676025701,324.02
746,3,3,13,1,1,1,15,0,22.559221032341597,88.16640952848698,155.93
3185,3,3,3,0,1,5,8,2,23.164752368776277,72.73655068862041,284.41
3136,3,3,1,1,1,5,0,1,19.16937764726859,72.72055531765088,690.12
406,2,2,26,1,1,2,17,1,19.195587752693182,73.00367309020916,265.54
2033,3,2,11,1,1,3,18,2,12.996834299579943,80.03056860898162,305.75
791,2,1,18,1,0,3,3,0,13.225333990892915,77.6495409096589,225.39
3460,3,2,27,1,1,1,15,2,26.937056191964608,75.56564791702283,242.95
658,3,2,16,0,0,3,19,2,21.14379009233058,72.63346095600201,159.06
2353,2,2,24,0,0,3,14,2,22.86982935821422,72.35093918398361,205.16
1544,4,4,17,1,0,4,9,1,22.92613241646223,72.55606096015643,224.99
3233,4,2,10,1,1,4,17,1,19.27127499547777,72.6106013853634,776.64
2211,2,1,34,1,1,3,9,1,17.23741861067939,78.77628111066169,228.42
539,4,1,24,1,1,5,4,0,21.101741837179457,72.82191524382966,172.02
2635,3,3,25,1,0,4,12,2,28.76760829916165,77.1441875046959,459.24
760,2,1,5,1,1,1,14,1,21.074612103353623,73.1081189246088,118.79
971,3,3,16,1,0,2,8,0,17.343189856825436,78.35182301968428,196.2
1884,1,1,32,1,1,1,17,0,17.350109420686643,78.64941518245614,164.04
3459,4,4,18,1,1,3,9,1,22.86480195416125,72.33071420162987,301.56
536,1,1,14,0,0,3,19,1,26.932170158785524,76.05342476696856,102.35
792,2,2,13,1,1,3,4,1,17.093110363019832,78.2843024362823,162.98
3269,1,1,18,1,0,2,0,1,13.017051623268129,80.08672878181994,271.17
2808,3,3,19,1,1,3,9,0,26.76981550144567,75.58516505250623,226.71
952,3,1,16,1,0,2,1,1,28.599250968409564,76.85884334886761,317.47
2966,4,1,9,1,0,2,16,1,13.12644463558066,80.21271171467494,370.73
2582,2,2,11,0,1,2,3,1,12.935488368076689,80.46508092539685,296.4
3438,2,2,20,1,0,5,19,1,28.624625104876525,76.86237198633356,490.6
2933,3,3,12,0,1,5,11,2,19.08827365528363,73.09348651761204,662.82
2105,3,1,13,1,1,1,3,1,17.15476420817573,78.50884622984802,250.35
1445,2,2,6,1,1,1,19,0,26.766257653637066,75.77467298688987,146.01
632,4,4,2,0,0,1,15,1,17.383300368430614,78.5874493183203,208.03
1876,4,3,1,1,0,5,12,1,21.12253791725554,73.10785054670795,251.53
3050,2,1,12,1,1,5,6,1,23.243247998295054,72.84360371989945,249.19
431,4,1,30,1,0,1,3,0,28.93424003329883,77.13888676624201,279.39
3619,2,2,17,1,0,4,0,2,22.305829112311937,88.28462958854955,271.63
2453,3,3,21,1,1,2,8,1,26.767669502640846,75.53778925215079,205.09
715,3,1,15,1,1,1,0,0,17.43954965569634,78.78053001005235,168.31
2056,1,1,10,0,1,3,18,1,21.17034853366898,73.04435333644534,153.4
1292,3,3,13,1,1,3,4,0,27.044369774398227,75.78718309381271,166.52
3915,2,2,1,1,1,1,9,0,22.97025794122487,72.40626703176258,252.56
396,3,1,13,0,0,1,11,1,28.654468970337877,77.24040740691704,249.88
1836,2,1,30,1,1,2,0,2,17.210644028369963,78.19406792577198,203.48
3466,4,2,19,1,1,1,6,1,12.960493631149118,80.50292551592848,393.28
3167,3,3,18,1,1,5,7,1,18.27536140273766,73.99371015714387,405.78
3863,2,2,6,1,1,1,1,2,23.225723962071616,72.8016690197759,247.2
3977,2,1,12,1,1,5,15,0,22.485464450520396,88.190736552796,306.02
3983,3,3,33,1,0,3,10,2,18.671445539927205,74.00798775912754,430.98
3744,3,1,28,1,1,5,16,1,28.80673293380779,76.82086757303537,580.73
1530,3,3,27,1,1,2,9,2,13.361814287297078,80.01413801252946,259.62
1811,4,4,20,1,0,2,10,0,22.644491282103534,88.49439445411194,239.02
558,3,3,2,1,1,2,15,1,18.942355049809514,73.1750099667608,366.02
1913,3,2,31,1,0,4,18,0,12.83819070640248,80.16601341351904,280.66
923,1,1,8,1,0,5,12,0,21.114429367471487,72.63744568207271,123.6
1288,4,3,18,1,1,4,10,0,18.706084054447278,73.60854473779173,312.18
839,3,3,9,1,1,2,8,1,18.803860193289687,72.58523991284954,386.52
1260,2,1,7,1,1,1,17,2,20.987864789133674,72.89930756700464,146.28
3058,3,3,13,1,0,5,0,0,27.166245878759987,75.62488380485361,240.02
2814,3,2,22,1,1,4,11,0,21.43685004812613,72.82452974921286,244.41
1068,2,1,2,1,1,4,8,0,13.345112058054609,80.06871522343569,212.33
780,1,1,30,1,0,4,4,0,22.703675980601982,88.57574119841958,111.95
330,3,3,33,1,1,3,17,1,22.9701113698867,72.70854759328097,138.75
2318,4,3,24,1,1,1,15,0,13.031079460026096,80.09372162954106,338.53
681,4,3,22,0,1,5,18,2,17.104993919663706,78.73467243123191,246.46
3337,3,3,20,1,1,5,1,1,26.85672956611819,75.88386868996787,257.75
3752,3,1,29,1,0,2,17,2,21.04865249220335,72.89082264804486,275.67
340,2,1,33,1,0,4,3,1,22.521593764785145,88.51100257887198,123.72
2890,3,3,19,1,1,5,15,1,19.27131849400805,72.74214166355867,644.03
1496,3,3,26,1,1,3,9,1,19.245012258659838,73.03239745749443,458.89
1732,4,4,19,1,1,3,14,0,22.72440848432047,72.41887992380104,226.4
2178,3,1,2,1,1,4,18,1,21.250078471541464,72.59448021565449,225.67
1465,3,3,20,0,0,5,5,2,28.43299464531324,77.13995350629541,389.14
